[rosmaster.main][INFO] 2024-07-27 16:10:56,002: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-07-27 16:10:56,002: Starting ROS Master Node
[rosmaster.master][INFO] 2024-07-27 16:37:26,524: -SERVICE [/gazebo/get_world_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,525: -SERVICE [/gazebo/get_joint_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,525: -SERVICE [/gazebo/get_link_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,525: -SERVICE [/gazebo/get_link_state] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,525: -SERVICE [/gazebo/get_light_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,525: -SERVICE [/gazebo/set_light_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,525: -SERVICE [/gazebo/get_physics_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,526: -SERVICE [/gazebo/set_link_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,526: -SERVICE [/gazebo/set_physics_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,526: -SERVICE [/gazebo/set_model_state] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,526: -SERVICE [/gazebo/set_model_configuration] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,526: -SERVICE [/gazebo/set_joint_properties] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,526: -SERVICE [/gazebo/set_link_state] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,526: -SERVICE [/gazebo/pause_physics] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,527: -SERVICE [/gazebo/unpause_physics] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,527: -SERVICE [/gazebo/apply_body_wrench] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,527: -SERVICE [/gazebo/apply_joint_effort] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,527: -SERVICE [/gazebo/clear_joint_forces] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,527: -SERVICE [/gazebo/clear_body_wrenches] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,527: -SERVICE [/gazebo/reset_simulation] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,528: -SERVICE [/gazebo/reset_world] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,529: -PUB [/gazebo/parameter_descriptions] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,529: -PUB [/gazebo/parameter_updates] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,529: -SERVICE [/gazebo/set_parameters] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,532: -SERVICE [/seven_dof_arm/controller_manager/reload_controller_libraries] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,533: -SERVICE [/seven_dof_arm/controller_manager/switch_controller] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,533: -SERVICE [/seven_dof_arm/controller_manager/unload_controller] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,533: -SERVICE [/seven_dof_arm/controller_manager/load_controller] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,533: -SERVICE [/seven_dof_arm/controller_manager/list_controller_types] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,533: -SERVICE [/seven_dof_arm/controller_manager/list_controllers] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,623: -PUB [/rosout] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,624: -SUB [/clock] /gazebo http://rafzarf:32899/
[rosmaster.master][INFO] 2024-07-27 16:37:26,624: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:42863/']
[rosmaster.master][INFO] 2024-07-27 16:37:26,629: -SERVICE [/gazebo/get_loggers] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,630: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:42863/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:37:26,631: -SERVICE [/gazebo/set_logger_level] /gazebo rosrpc://rafzarf:58659
[rosmaster.master][INFO] 2024-07-27 16:37:26,632: -CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:19,813: +PARAM [/roslaunch/uris/host_rafzarf__37417] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:48:19,815: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:48:19,815: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:48:19,815: +PARAM [/use_sim_time] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:48:19,815: +PARAM [/gazebo/enable_ros_network] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:48:19,816: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2024-07-27 16:48:20,208: +PUB [/rosout] /urdf_spawner http://rafzarf:41731/
[rosmaster.master][INFO] 2024-07-27 16:48:20,210: +SUB [/clock] /urdf_spawner http://rafzarf:41731/
[rosmaster.master][INFO] 2024-07-27 16:48:20,211: +SERVICE [/urdf_spawner/get_loggers] /urdf_spawner http://rafzarf:41731/
[rosmaster.master][INFO] 2024-07-27 16:48:20,212: +SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner http://rafzarf:41731/
[rosmaster.master][INFO] 2024-07-27 16:48:20,213: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:48:20,218: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:48:20,220: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:42863/', 'http://rafzarf:41731/']
[rosmaster.master][INFO] 2024-07-27 16:48:20,221: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:42863/', 'http://rafzarf:41731/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:48:20,265: +PUB [/rosout] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,266: +SERVICE [/gazebo/get_loggers] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,266: +SERVICE [/gazebo/set_logger_level] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,267: +SUB [/clock] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,268: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,321: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:42863/', 'http://rafzarf:41731/', 'http://rafzarf:37015/']
[rosmaster.master][INFO] 2024-07-27 16:48:20,322: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:42863/', 'http://rafzarf:41731/', 'http://rafzarf:37015/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:48:20,328: +PUB [/rosout] /gazebo_gui http://rafzarf:37893/
[rosmaster.master][INFO] 2024-07-27 16:48:20,329: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://rafzarf:37893/
[rosmaster.master][INFO] 2024-07-27 16:48:20,329: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://rafzarf:37893/
[rosmaster.master][INFO] 2024-07-27 16:48:20,331: +SUB [/clock] /gazebo_gui http://rafzarf:37893/
[rosmaster.master][INFO] 2024-07-27 16:48:20,332: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2024-07-27 16:48:20,333: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:41731/', 'http://rafzarf:37015/', 'http://rafzarf:37893/']
[rosmaster.master][INFO] 2024-07-27 16:48:20,334: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:41731/', 'http://rafzarf:37015/', 'http://rafzarf:37893/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:48:20,525: +PUB [/clock] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,526: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,526: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,527: +SERVICE [/gazebo/delete_model] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,527: +SERVICE [/gazebo/delete_light] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,528: +SERVICE [/gazebo/get_model_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,528: +SERVICE [/gazebo/get_model_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,529: +SERVICE [/gazebo/get_world_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,529: +SERVICE [/gazebo/get_joint_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,529: +SERVICE [/gazebo/get_link_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,529: +SERVICE [/gazebo/get_link_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,530: +SERVICE [/gazebo/get_light_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,530: +SERVICE [/gazebo/set_light_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,530: +SERVICE [/gazebo/get_physics_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,530: +PUB [/gazebo/link_states] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,530: +PUB [/gazebo/model_states] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,530: +PUB [/gazebo/performance_metrics] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,531: +SERVICE [/gazebo/set_link_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,531: +SERVICE [/gazebo/set_physics_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,531: +SERVICE [/gazebo/set_model_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,531: +SERVICE [/gazebo/set_model_configuration] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,531: +SERVICE [/gazebo/set_joint_properties] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,532: +SERVICE [/gazebo/set_link_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,532: +SUB [/gazebo/set_link_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,533: +SUB [/gazebo/set_model_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,533: +SERVICE [/gazebo/pause_physics] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,533: +SERVICE [/gazebo/unpause_physics] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,534: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,534: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,534: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,534: publisherUpdate[/clock] -> http://rafzarf:41731/ ['http://rafzarf:37015/']
[rosmaster.master][INFO] 2024-07-27 16:48:20,534: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,535: +SERVICE [/gazebo/reset_simulation] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,535: publisherUpdate[/clock] -> http://rafzarf:37015/ ['http://rafzarf:37015/']
[rosmaster.master][INFO] 2024-07-27 16:48:20,535: +SERVICE [/gazebo/reset_world] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,536: publisherUpdate[/clock] -> http://rafzarf:37015/ ['http://rafzarf:37015/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:48:20,536: publisherUpdate[/clock] -> http://rafzarf:37893/ ['http://rafzarf:37015/']
[rosmaster.master][INFO] 2024-07-27 16:48:20,536: publisherUpdate[/clock] -> http://rafzarf:41731/ ['http://rafzarf:37015/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:48:20,538: +SERVICE [/gazebo/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,539: +PUB [/gazebo/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,539: +PUB [/gazebo/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:20,543: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,543: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,543: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,544: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,544: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,544: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,545: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,545: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,545: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,545: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,545: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,546: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,546: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,546: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,546: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,548: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,548: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,548: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,548: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,549: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,549: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,549: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,549: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,549: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,549: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,550: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,550: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,550: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,550: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,550: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:20,575: publisherUpdate[/clock] -> http://rafzarf:37893/ ['http://rafzarf:37015/']: sec=0.04, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:48:20,822: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:48:21,502: +SERVICE [/rgbd_camera/set_camera_info] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,507: +SERVICE [/rgbd_camera/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,508: +PUB [/rgbd_camera/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,509: +PUB [/rgbd_camera/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,509: +PARAM [/rgbd_camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,510: +PARAM [/rgbd_camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,513: +CACHEDPARAM [/rosout_disable_topics_generation] by /urdf_spawner
[rosmaster.master][INFO] 2024-07-27 16:48:21,515: +PARAM [/rgbd_camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,515: -SUB [/clock] /urdf_spawner http://rafzarf:41731/
[rosmaster.master][INFO] 2024-07-27 16:48:21,516: +PARAM [/rgbd_camera/imager_rate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,516: -PUB [/rosout] /urdf_spawner http://rafzarf:41731/
[rosmaster.master][INFO] 2024-07-27 16:48:21,516: -SERVICE [/urdf_spawner/get_loggers] /urdf_spawner rosrpc://rafzarf:35689
[rosmaster.master][INFO] 2024-07-27 16:48:21,516: -SERVICE [/urdf_spawner/set_logger_level] /urdf_spawner rosrpc://rafzarf:35689
[rosmaster.master][INFO] 2024-07-27 16:48:21,529: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:37015/', 'http://rafzarf:37893/']
[rosmaster.master][INFO] 2024-07-27 16:48:21,530: publisherUpdate[/rosout] -> http://rafzarf:38985/ ['http://rafzarf:37015/', 'http://rafzarf:37893/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:48:21,595: +PUB [/rgbd_camera/ir/image_raw/compressedDepth] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,595: +PUB [/rgbd_camera/rgb/image_raw/compressedDepth] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,596: +SERVICE [/rgbd_camera/ir/image_raw/compressedDepth/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,596: +SERVICE [/rgbd_camera/rgb/image_raw/compressedDepth/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,596: +PUB [/rgbd_camera/ir/image_raw/compressedDepth/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,596: +PUB [/rgbd_camera/rgb/image_raw/compressedDepth/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,597: +PUB [/rgbd_camera/ir/image_raw/compressedDepth/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,597: +PUB [/rgbd_camera/rgb/image_raw/compressedDepth/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,599: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,599: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,599: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,600: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,600: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,600: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,600: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,601: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,601: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,601: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,602: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,602: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,602: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/depth_max] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,602: +PARAM [/rgbd_camera/ir/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,603: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/depth_quantization] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,603: +PARAM [/rgbd_camera/rgb/image_raw/compressedDepth/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,607: +PUB [/rgbd_camera/rgb/image_raw/compressed] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,608: +PUB [/rgbd_camera/ir/image_raw/compressed] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,609: +SERVICE [/rgbd_camera/rgb/image_raw/compressed/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,610: +SERVICE [/rgbd_camera/ir/image_raw/compressed/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,610: +PUB [/rgbd_camera/rgb/image_raw/compressed/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,610: +PUB [/rgbd_camera/ir/image_raw/compressed/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,611: +PUB [/rgbd_camera/rgb/image_raw/compressed/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,611: +PUB [/rgbd_camera/ir/image_raw/compressed/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,613: +PARAM [/rgbd_camera/rgb/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,614: +PARAM [/rgbd_camera/ir/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,614: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,614: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,614: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,615: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,615: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_optimize] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,615: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_optimize] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,615: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,616: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,616: +PARAM [/rgbd_camera/rgb/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,616: +PARAM [/rgbd_camera/ir/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,616: +PARAM [/rgbd_camera/rgb/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,617: +PARAM [/rgbd_camera/ir/image_raw/compressed/format] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,617: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,617: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,617: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,618: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_progressive] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,618: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_optimize] by /gazebo
